key,url,throttle,steer
1557924421753236055.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924421753236055.png,0.28381088376045227,-0.0
1557924421876897096.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924421876897096.png,0.30549511313438416,-0.5984727740287781
1557924421981053113.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924421981053113.png,0.4574451446533203,-0.055885814130306244
1557924422098149061.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422098149061.png,-0.0,1.0
1557924422193692922.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422193692922.png,-0.0,1.0
1557924422285300016.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422285300016.png,-0.0,1.0
1557924422428833007.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422428833007.png,0.2946690618991852,1.0
1557924422518508911.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422518508911.png,0.3163532614707947,1.0
1557924422657639026.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422657639026.png,0.22955219447612762,0.6527636051177979
1557924422778933048.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422778933048.png,0.2946690618991852,1.0
1557924422896404981.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924422896404981.png,0.30549511313438416,1.0
1557924423003159999.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423003159999.png,0.28381088376045227,-0.0
1557924423117912054.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423117912054.png,0.28381088376045227,-0.0
1557924423241132020.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423241132020.png,0.16443534195423126,-1.0
1557924423345743894.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423345743894.png,0.15357716381549835,-0.9783157706260681
1557924423441720962.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423441720962.png,0.12103480100631714,-0.924057126045227
1557924423581141948.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423581141948.png,0.12103480100631714,0.5768207311630249
1557924423725821971.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423725821971.png,-0.0,0.7613131403923035
1557924423819472074.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423819472074.png,-0.0,-0.0
1557924423917994022.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924423917994022.png,-0.0,-0.4574130177497864
1557924424012769937.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424012769937.png,-0.0,-0.5225299000740051
1557924424103226900.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424103226900.png,-0.0,-0.576788604259491
1557924424195106983.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424195106983.png,-0.0,-0.576788604259491
1557924424284348964.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424284348964.png,-0.0,-0.4899553954601288
1557924424380182027.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424380182027.png,-0.0,-0.4899553954601288
1557924424474181890.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424474181890.png,-0.0,-0.5225299000740051
1557924424594274997.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424594274997.png,0.19697770476341248,1.0
1557924424695626974.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424695626974.png,0.2078358680009842,0.2186940312385559
1557924424796363115.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424796363115.png,0.2078358680009842,0.14271900057792664
1557924424885739088.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424885739088.png,0.0993184745311737,0.14271900057792664
1557924424980820894.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924424980820894.png,0.17529350519180298,0.2946690618991852
1557924425109702110.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425109702110.png,0.17529350519180298,1.0
1557924425196055889.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425196055889.png,0.18611954152584076,1.0
1557924425293581008.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425293581008.png,0.2078358680009842,1.0
1557924425387401103.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425387401103.png,0.2186940312385559,1.0
1557924425472544908.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425472544908.png,0.27295273542404175,1.0
1557924425561224937.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425561224937.png,0.27295273542404175,1.0
1557924425655272006.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425655272006.png,0.28381088376045227,0.989206075668335
1557924425769279956.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425769279956.png,0.30549511313438416,0.5442461967468262
1557924425855791091.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425855791091.png,0.30549511313438416,0.533388078212738
1557924425943131923.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924425943131923.png,0.2946690618991852,0.533388078212738
1557924426031927108.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426031927108.png,0.2946690618991852,0.565962553024292
1557924426121862888.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426121862888.png,0.2946690618991852,0.565962553024292
1557924426211277008.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426211277008.png,0.2946690618991852,0.5768207311630249
1557924426301146984.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426301146984.png,0.2946690618991852,0.5768207311630249
1557924426388106107.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426388106107.png,0.2946690618991852,0.5768207311630249
1557924426498833894.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426498833894.png,0.348927766084671,0.4791293442249298
1557924426657571077.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426657571077.png,0.17529350519180298,-0.0
1557924426787166118.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426787166118.png,0.0993184745311737,0.6093630790710449
1557924426885792970.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426885792970.png,0.0993184745311737,0.8481141924858093
1557924426976937055.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924426976937055.png,0.0993184745311737,0.8698305487632751
1557924427073559045.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427073559045.png,0.13186083734035492,0.9674897789955139
1557924427198524951.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427198524951.png,0.22955219447612762,-0.0
1557924427336150884.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427336150884.png,0.42487066984176636,-0.0
1557924427486963033.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427486963033.png,0.4140446186065674,0.9349473714828491
1557924427615322113.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427615322113.png,0.42487066984176636,0.9349473714828491
1557924427734949111.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427734949111.png,0.30549511313438416,0.18611954152584076
1557924427852760076.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427852760076.png,0.2946690618991852,0.19697770476341248
1557924427969834089.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924427969834089.png,0.30549511313438416,-1.0
1557924428062117099.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428062117099.png,0.30549511313438416,-0.7070223093032837
1557924428176721096.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428176721096.png,0.30549511313438416,1.0
1557924428264413118.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428264413118.png,0.30549511313438416,1.0
1557924428352576017.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428352576017.png,0.2946690618991852,1.0
1557924428453119993.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428453119993.png,0.28381088376045227,1.0
1557924428546248912.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428546248912.png,0.28381088376045227,1.0
1557924428638608932.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428638608932.png,0.28381088376045227,1.0
1557924428733351945.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428733351945.png,0.28381088376045227,1.0
1557924428838148117.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428838148117.png,0.28381088376045227,1.0
1557924428939910888.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924428939910888.png,0.28381088376045227,1.0
1557924429045099973.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429045099973.png,0.27295273542404175,1.0
1557924429144912004.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429144912004.png,0.2078358680009842,1.0
1557924429241512060.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429241512060.png,0.2078358680009842,-0.0
1557924429340789079.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429340789079.png,0.2078358680009842,-0.1535450518131256
1557924429450798034.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429450798034.png,0.2078358680009842,-0.31632113456726074
1557924429549411058.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429549411058.png,0.2078358680009842,-1.0
1557924429653484106.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429653484106.png,0.2078358680009842,-1.0
1557924429763334035.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429763334035.png,0.2078358680009842,-1.0
1557924429861867904.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429861867904.png,0.26209455728530884,-1.0
1557924429981221914.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924429981221914.png,0.27295273542404175,-1.0
1557924430083178997.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430083178997.png,0.2403782308101654,-1.0
1557924430181919097.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430181919097.png,0.16443534195423126,-1.0
1557924430293256044.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430293256044.png,0.17529350519180298,1.0
1557924430397305965.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430397305965.png,0.13186083734035492,1.0
1557924430501739978.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430501739978.png,0.0993184745311737,1.0
1557924430603686094.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430603686094.png,0.08846031129360199,1.0
1557924430712783098.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430712783098.png,0.07760214805603027,1.0
1557924430813333988.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430813333988.png,0.07760214805603027,-0.0
1557924430913695096.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924430913695096.png,0.07760214805603027,-0.0
1557924431055769920.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431055769920.png,0.2946690618991852,-0.0
1557924431161030054.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431161030054.png,0.2946690618991852,-0.0
1557924431266176939.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431266176939.png,0.2946690618991852,-0.31632113456726074
1557924431379332065.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431379332065.png,0.2946690618991852,-0.609330952167511
1557924431477091073.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431477091073.png,0.2946690618991852,-0.609330952167511
1557924431597568035.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431597568035.png,0.2946690618991852,-0.0
1557924431693830013.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431693830013.png,0.28381088376045227,-0.0
1557924431789309024.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431789309024.png,0.28381088376045227,-0.0
1557924431886504888.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431886504888.png,0.2946690618991852,-0.0
1557924431980566978.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924431980566978.png,0.2946690618991852,-0.0
1557924432072674036.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432072674036.png,0.2946690618991852,-0.0
1557924432181252956.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432181252956.png,0.2946690618991852,-0.0
1557924432280119895.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432280119895.png,0.2946690618991852,-0.0
1557924432396444082.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432396444082.png,0.2946690618991852,-0.0
1557924432514415979.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432514415979.png,0.2946690618991852,0.04505977779626846
1557924432635818004.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432635818004.png,0.2946690618991852,0.17529350519180298
1557924432736583948.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432736583948.png,0.2946690618991852,0.18611954152584076
1557924432836179971.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432836179971.png,0.2946690618991852,0.4031864404678345
1557924432936975002.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924432936975002.png,0.2946690618991852,0.4357288181781769
1557924433046947002.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433046947002.png,0.2946690618991852,0.4465869963169098
1557924433140002965.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433140002965.png,0.2946690618991852,0.4465869963169098
1557924433236011028.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433236011028.png,0.2946690618991852,0.4465869963169098
1557924433334099054.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433334099054.png,0.2946690618991852,0.7613131403923035
1557924433433399915.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433433399915.png,0.2946690618991852,0.8806886672973633
1557924433525502920.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433525502920.png,0.2946690618991852,0.5768207311630249
1557924433711724042.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433711724042.png,0.2946690618991852,0.0993184745311737
1557924433814615011.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433814615011.png,0.2946690618991852,-0.0
1557924433905461072.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433905461072.png,0.2946690618991852,-0.0
1557924433997687101.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924433997687101.png,0.2946690618991852,-0.0
1557924434085827112.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434085827112.png,0.2946690618991852,-0.0
1557924434175980091.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434175980091.png,0.2946690618991852,-0.0
1557924434263827085.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434263827085.png,0.2946690618991852,-0.0
1557924434354199886.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434354199886.png,0.17529350519180298,-0.0
1557924434444411993.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434444411993.png,0.11017663776874542,-0.0
1557924434532551050.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434532551050.png,0.03420161083340645,0.2186940312385559
1557924434619950056.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434619950056.png,0.12103480100631714,0.8372560143470764
1557924434709031105.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434709031105.png,0.17529350519180298,0.989206075668335
1557924434799098014.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434799098014.png,0.2078358680009842,1.0
1557924434886231899.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434886231899.png,0.2186940312385559,1.0
1557924434971247911.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924434971247911.png,0.22955219447612762,1.0
1557924435061065912.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435061065912.png,0.26209455728530884,1.0
1557924435146151065.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435146151065.png,0.27295273542404175,1.0
1557924435229737997.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435229737997.png,0.2946690618991852,1.0
1557924435313630104.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435313630104.png,0.2946690618991852,1.0
1557924435397933959.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435397933959.png,0.2946690618991852,1.0
1557924435480458974.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435480458974.png,0.28381088376045227,1.0
1557924435564162969.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435564162969.png,0.2946690618991852,1.0
1557924435646466016.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435646466016.png,0.5768207311630249,1.0
1557924435730227947.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435730227947.png,0.5768207311630249,1.0
1557924435812191009.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435812191009.png,0.4574451446533203,1.0
1557924435901783943.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435901783943.png,0.2946690618991852,0.5768207311630249
1557924435986435890.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924435986435890.png,0.2946690618991852,0.565962553024292
1557924436072828054.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436072828054.png,0.28381088376045227,0.5225620269775391
1557924436161511898.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436161511898.png,0.28381088376045227,0.5225620269775391
1557924436249150037.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436249150037.png,0.28381088376045227,0.5225620269775391
1557924436335091114.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436335091114.png,0.28381088376045227,0.5225620269775391
1557924436420197963.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436420197963.png,0.28381088376045227,0.5225620269775391
1557924436510168075.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436510168075.png,0.28381088376045227,0.5117038488388062
1557924436603599071.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436603599071.png,0.28381088376045227,0.4791293442249298
1557924436695050001.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436695050001.png,0.08846031129360199,0.348927766084671
1557924436785350084.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436785350084.png,0.05591794103384018,0.3380695879459381
1557924436871682882.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436871682882.png,0.04505977779626846,0.3380695879459381
1557924436965157032.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924436965157032.png,0.05591794103384018,0.3272114396095276
1557924437055110931.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437055110931.png,0.07760214805603027,0.18611954152584076
1557924437144989967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437144989967.png,0.07760214805603027,0.15357716381549835
1557924437235441923.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437235441923.png,0.06674397736787796,0.03420161083340645
1557924437327986955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437327986955.png,0.06674397736787796,0.03420161083340645
1557924437419466972.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437419466972.png,0.06674397736787796,0.03420161083340645
1557924437516309022.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437516309022.png,0.05591794103384018,-0.0
1557924437601746082.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437601746082.png,0.03420161083340645,-0.0
1557924437700776100.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437700776100.png,0.04505977779626846,-0.0
1557924437796431064.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437796431064.png,0.14271900057792664,-0.0
1557924437895747900.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437895747900.png,0.16443534195423126,-0.0
1557924437994647026.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924437994647026.png,0.17529350519180298,0.2946690618991852
1557924438097315073.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438097315073.png,0.16443534195423126,0.348927766084671
1557924438184493064.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438184493064.png,0.16443534195423126,0.4357288181781769
1557924438269390106.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438269390106.png,0.16443534195423126,0.4357288181781769
1557924438360553026.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438360553026.png,0.16443534195423126,0.4357288181781769
1557924438449217081.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438449217081.png,0.16443534195423126,0.4357288181781769
1557924438540267944.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438540267944.png,0.17529350519180298,0.4357288181781769
1557924438629746913.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438629746913.png,0.2186940312385559,0.6744799613952637
1557924438717629909.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438717629909.png,0.2946690618991852,0.956631600856781
1557924438833301067.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438833301067.png,0.30549511313438416,0.978347897529602
1557924438965043067.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924438965043067.png,0.30549511313438416,-0.0
1557924439051804065.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439051804065.png,0.30549511313438416,-0.0
1557924439143157005.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439143157005.png,0.30549511313438416,0.15357716381549835
1557924439228615045.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439228615045.png,0.30549511313438416,0.4574451446533203
1557924439317212104.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439317212104.png,0.2946690618991852,0.7070544362068176
1557924439402606964.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439402606964.png,0.2946690618991852,0.7395967841148376
1557924439500958919.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439500958919.png,0.30549511313438416,0.978347897529602
1557924439594769001.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439594769001.png,0.2946690618991852,1.0
1557924439688457012.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439688457012.png,0.2946690618991852,1.0
1557924439798047065.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439798047065.png,0.2946690618991852,0.17529350519180298
1557924439894748926.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439894748926.png,0.30549511313438416,0.28381088376045227
1557924439988101005.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924439988101005.png,0.30549511313438416,0.3272114396095276
1557924440082380056.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440082380056.png,0.30549511313438416,0.3272114396095276
1557924440177459955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440177459955.png,0.3163532614707947,0.3272114396095276
1557924440269715070.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440269715070.png,0.39232829213142395,0.9132310748100281
1557924440363421916.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440363421916.png,0.4031864404678345,1.0
1557924440460333108.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440460333108.png,0.39232829213142395,1.0
1557924440552161931.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440552161931.png,0.39232829213142395,1.0
1557924440643172979.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440643172979.png,0.4031864404678345,1.0
1557924440733441114.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440733441114.png,0.4683033227920532,1.0
1557924440827666997.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440827666997.png,0.42487066984176636,1.0
1557924440918617963.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924440918617963.png,0.39232829213142395,1.0
1557924441010535955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441010535955.png,0.38147011399269104,1.0
1557924441103831052.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441103831052.png,0.3597537875175476,1.0
1557924441195112943.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441195112943.png,0.3163532614707947,1.0
1557924441289818048.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441289818048.png,0.3163532614707947,1.0
1557924441380096912.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441380096912.png,0.3163532614707947,1.0
1557924441473179101.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441473179101.png,0.30549511313438416,1.0
1557924441571088075.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441571088075.png,0.2946690618991852,0.8589723706245422
1557924441663563966.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441663563966.png,0.19697770476341248,-0.0
1557924441757834911.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441757834911.png,0.17529350519180298,-0.0
1557924441850548982.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441850548982.png,0.16443534195423126,-0.0
1557924441954343080.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924441954343080.png,0.16443534195423126,-0.0
1557924442046169996.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442046169996.png,0.16443534195423126,-0.055885814130306244
1557924442141633987.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442141633987.png,0.14271900057792664,-0.1210026741027832
1557924442243045091.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442243045091.png,0.08846031129360199,-0.3054629862308502
1557924442343566894.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442343566894.png,0.08846031129360199,-0.32717931270599365
1557924442463411092.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442463411092.png,0.05591794103384018,-0.0
1557924442561368942.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442561368942.png,0.3597537875175476,-0.0
1557924442653714895.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442653714895.png,0.3163532614707947,-0.0
1557924442762253999.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442762253999.png,0.3706119656562805,-0.29463693499565125
1557924442865655899.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442865655899.png,0.2946690618991852,-0.28377875685691833
1557924442964055061.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924442964055061.png,0.2946690618991852,-0.0
1557924443057346105.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443057346105.png,0.2946690618991852,-0.0
1557924443166868925.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443166868925.png,0.2946690618991852,0.14271900057792664
1557924443269311904.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443269311904.png,0.30549511313438416,0.22955219447612762
1557924443363967895.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443363967895.png,0.5225620269775391,0.4031864404678345
1557924443457027912.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443457027912.png,0.4683033227920532,0.39232829213142395
1557924443561928987.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443561928987.png,0.2946690618991852,1.0
1557924443661616086.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443661616086.png,0.05591794103384018,-0.0
1557924443754851102.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443754851102.png,0.11017663776874542,-0.0
1557924443920348882.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924443920348882.png,0.2078358680009842,1.0
1557924444017395019.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444017395019.png,0.2186940312385559,0.7504549622535706
1557924444117146968.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444117146968.png,0.2078358680009842,0.9674897789955139
1557924444207232952.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444207232952.png,0.2078358680009842,1.0
1557924444299062967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444299062967.png,0.2078358680009842,1.0
1557924444389658927.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444389658927.png,0.2186940312385559,1.0
1557924444481264114.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444481264114.png,0.30549511313438416,1.0
1557924444570902109.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444570902109.png,0.42487066984176636,1.0
1557924444660089969.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557924444660089969.png,0.4031864404678345,1.0
